Cross Lochs,Restored 2006,Restored 2015,Erosion
0.04991701,0.04527615,-0.02810323,-0.13771547
0.0512871,0.03068684,-0.02882963,-0.14140429
0.06029836,0.02578623,-0.0320821,-0.14306356
0.05994787,0.0593202,-0.0667859,-0.13824482
0.06390988,0.04383982,-0.10111793,-0.13004109
0.05856406,0.09496222,-0.10974441,-0.12717298
0.07354474,0.13247129,-0.13104571,-0.12721109
0.09580889,0.11772123,-0.13718785,-0.12230837
0.09548728,0.05518709,-0.11432473,-0.11119319
0.0930763,-0.03931431,-0.07943321,-0.10321183
0.10190941,-0.09117283,-0.05601444,-0.06140221
0.14192501,-0.07944121,-0.09393524,-0.05578543
0.18809207,-0.08138661,-0.13529998,-0.05387647
0.20447816,-0.07125184,-0.16875724,-0.06658248
0.27894333,-0.07424636,-0.12770988,-0.0331725
0.18047413,-0.07332411,-0.10867359,-0.03521285
-0.04991271,-0.05939094,-0.14518441,-0.05291931
-0.15914507,-0.06817178,-0.12669379,-0.05266837
-0.12414505,-0.07989185,0.03332173,-0.05085144
-0.21354288,-0.04644052,0.09337217,-0.0663844
-0.22729108,-0.00440413,-0.0164484,-0.085668
-0.17111421,0.00310842,0.01891525,-0.09716809
-0.17458896,0.02840322,0.0626051,-0.08961857
-0.14761516,0.02818529,-0.08045731,-0.09212857
-0.11990532,-0.03108501,-0.13635315,-0.09315654
-0.15063125,-0.09279621,-0.11806225,-0.10021625
-0.15456676,-0.11841695,-0.1315981,-0.09892655
-0.14777687,-0.12997091,-0.1537596,-0.07769553
-0.16200186,-0.11184495,-0.13893755,-0.06520943
-0.15754801,-0.0758843,-0.13215803,-0.08374017
-0.15373167,-0.0649275,-0.11871591,-0.0875414
-0.16374873,-0.08130809,-0.11903609,-0.07673337
-0.15671599,-0.11290803,-0.09738511,-0.08162655
-0.1438832,-0.17205074,-0.10722253,-0.08257412
-0.15072618,-0.17530181,-0.0919352,-0.0866937
-0.13959353,-0.16876002,-0.09159387,-0.08352681
-0.13608359,-0.16380198,-0.07302265,-0.07865635
-0.11855893,-0.16686399,-0.07140245,-0.07596707
-0.09541736,-0.16434675,-0.09080823,-0.09358045
-0.08121337,-0.16551091,-0.09977897,-0.10364784
-0.06686999,-0.16112028,-0.09965559,-0.09147152
-0.05145378,-0.16489942,-0.10288542,-0.09935745
-0.06112462,-0.1641226,-0.0922967,-0.1094657
-0.08211479,-0.17835927,-0.09385487,-0.10682411
-0.09492983,-0.18697964,-0.09588064,-0.1123486
-0.12870364,-0.19270484,-0.09127562,-0.12229206
-0.14545108,-0.19375011,-0.09164567,-0.12517299
-0.13786611,-0.2005906,-0.09625649,-0.11371407
-0.1289728,-0.18091121,-0.10072711,-0.12362184
-0.1505976,-0.13738352,-0.09672321,-0.12259772
-0.1547403,-0.16191685,-0.09155632,-0.13008921
-0.16532919,-0.17342626,-0.10269954,-0.12129671
-0.17428477,-0.1757496,-0.10621271,-0.10409824
-0.1785792,-0.17356503,-0.10231087,-0.0797985
-0.1890865,-0.17789122,-0.0782206,-0.08188478
-0.18919806,-0.18290809,-0.05175466,-0.09385486
-0.18612573,-0.18463428,-0.07684773,-0.10260466
-0.18082146,-0.18070088,-0.09989336,-0.09275677
-0.18194556,-0.18025608,-0.10637873,-0.07953221
-0.17716557,-0.18004395,-0.10144128,-0.09307875
-0.18714409,-0.17878498,-0.10710682,-0.09027286
-0.19247204,-0.17237693,-0.10498747,-0.09568537
-0.19708364,-0.17175689,-0.11121839,-0.10243452
-0.19337401,-0.17009608,-0.10111973,-0.1061589
-0.19163182,-0.17115533,-0.09838893,-0.10625717
-0.18090972,-0.18780093,-0.0971996,-0.0999126
-0.18567958,-0.20447348,-0.10762937,-0.09042318
-0.18594863,-0.20400746,-0.09906978,-0.10033872
-0.18622915,-0.2078988,-0.10512167,-0.11459467
-0.18677351,-0.21058974,-0.10366078,-0.11358797
-0.17623344,-0.19378087,-0.10246333,-0.10338108
-0.17864911,-0.18405221,-0.05890064,-0.10674212
-0.16914855,-0.17434391,-0.06462879,-0.09483709
-0.19030005,-0.16534567,-0.10440966,-0.09237917
-0.18237053,-0.15770464,-0.10100152,-0.10359219
-0.18469071,-0.14996417,-0.07062917,-0.11571804
-0.18741505,-0.14583139,-0.05580677,-0.1187956
-0.17148995,-0.15561898,-0.04168918,-0.1029113
-0.15484957,-0.1896324,-0.069603,-0.11578969
-0.16654876,-0.18837292,-0.06787004,-0.12262157
-0.17023332,-0.14890927,-0.07663032,-0.10280398
-0.17414917,-0.14060847,-0.15320368,-0.09181028
-0.16927639,-0.13198818,-0.16334388,-0.1016886
-0.1700667,-0.13995333,-0.16240653,-0.11153625
-0.17409539,-0.09638235,-0.17386878,-0.1088343
-0.18362641,-0.05340469,-0.16696103,-0.10959917
-0.17933461,-0.14685744,-0.1718803,-0.10228016
-0.17968926,-0.13367784,-0.13261448,-0.09001219
-0.16979098,-0.15716645,-0.1436538,-0.11374568
-0.16192977,-0.17386815,-0.15558688,-0.11061661
-0.16109332,-0.18589543,-0.16927037,-0.11570992
-0.16860071,-0.14009884,-0.15646122,-0.12528305
-0.17459121,-0.10010105,-0.09873846,-0.1249117
-0.17474,-0.15534674,-0.11605142,-0.1233799
-0.1758772,-0.15251267,-0.11878062,-0.12398805
-0.17534919,-0.14993006,-0.08105776,-0.12232329
-0.17064799,-0.12333875,-0.13208453,-0.12188724
-0.17595732,-0.12725796,-0.11892948,-0.12213522
-0.18601494,-0.11569509,-0.12903462,-0.13944067
-0.18669103,-0.15078631,-0.16113763,-0.14575048
-0.1830945,-0.15328355,-0.14538978,-0.1417316
-0.188446,-0.15697952,-0.11635345,-0.13416348
-0.19056584,-0.15142493,-0.12471539,-0.14603227
-0.18455532,-0.1387253,-0.16586465,-0.15051772
-0.17808959,-0.1562591,-0.17220111,-0.14888398
-0.14440848,-0.14482652,-0.16886394,-0.14220223
-0.13825563,-0.17728575,-0.16514955,-0.13725644
-0.13257268,-0.13607904,-0.15402621,-0.15060563
-0.14242381,-0.06636146,-0.14954291,-0.15766831
-0.15281489,-0.05593349,-0.18585719,-0.15355983
-0.1705122,-0.19291599,-0.16469185,-0.1477094
-0.16433884,-0.19832575,-0.1621189,-0.14237826
-0.16131291,-0.11295278,-0.11738067,-0.14862704
-0.17295909,-0.11931157,-0.11581706,-0.14187814
-0.17852846,-0.20873824,-0.10709323,-0.14412013
-0.18214206,-0.18047254,-0.09217031,-0.13928209
-0.17841321,-0.18083547,-0.06092375,-0.14288197
-0.179335,-0.18004878,-0.05291474,-0.13485497
-0.18402761,-0.03591121,-0.04894849,-0.14032704
