Cross Lochs,Restored 2006,Restored 2015,Erosion
-0.08835024,-0.08973527,-0.09575754,-0.06724857
-0.09025749,-0.08503652,-0.09056534,-0.06458364
-0.09265716,-0.0832969,-0.09427662,-0.06544228
-0.09451324,-0.08603143,-0.11092924,-0.06427225
-0.08927355,-0.08536649,-0.09725145,-0.07027285
-0.09478703,-0.08072748,-0.10065693,-0.06424911
-0.09848513,-0.08511344,-0.09233193,-0.06863499
-0.09876028,-0.08202299,-0.09683353,-0.07146848
-0.09141185,-0.08460182,-0.09575815,-0.07406135
-0.08015446,-0.08769149,-0.1035386,-0.07696792
-0.08297193,-0.08619154,-0.10870311,-0.07003222
-0.08928043,-0.0842472,-0.10645843,-0.0729489
-0.09105301,-0.08858235,-0.11090888,-0.06803892
-0.09105301,-0.08705939,-0.10389433,-0.07760808
-0.09011424,-0.0874828,-0.10582325,-0.08389252
-0.08880009,-0.08910321,-0.10898013,-0.08366448
-0.09883954,-0.0866532,-0.10738209,-0.06566284
-0.09907616,-0.09113373,-0.10125545,-0.07777348
-0.10068674,-0.08978273,-0.10795102,-0.07256573
-0.09578952,-0.08396818,-0.10387747,-0.07033182
-0.09999291,-0.08446138,-0.09919133,-0.07631724
-0.09795246,-0.08640788,-0.10671153,-0.07385721
-0.0936139,-0.08384375,-0.10174102,-0.076634
-0.09603471,-0.08766931,-0.10040756,-0.07381073
-0.09826704,-0.08568995,-0.09187088,-0.07783629
-0.09766785,-0.08610535,-0.08128172,-0.08697606
-0.09932808,-0.08571044,-0.08346838,-0.09726678
-0.09837974,-0.08096635,-0.08963829,-0.09249546
-0.09287843,-0.0809946,-0.08864001,-0.07887208
-0.09194211,-0.08131169,-0.09641635,-0.08095961
-0.09935416,-0.08186889,-0.10774898,-0.07982286
-0.09542669,-0.07923125,-0.10417656,-0.08259405
-0.09428518,-0.08189509,-0.10699244,-0.07831278
-0.09645139,-0.08429247,-0.11398739,-0.07806345
-0.09686734,-0.084002,-0.11131836,-0.07948289
-0.10430165,-0.08639146,-0.11440208,-0.07621337
-0.09959343,-0.08451156,-0.11212138,-0.08066542
-0.09743354,-0.08850726,-0.11241885,-0.08116248
-0.09708998,-0.08567742,-0.11543009,-0.08439142
-0.10042808,-0.08711854,-0.10428905,-0.08503421
-0.09518237,-0.09507243,-0.09479837,-0.0871964
-0.09942561,-0.09417363,-0.07458171,-0.08373799
-0.0936652,-0.09180094,-0.07238097,-0.08020364
-0.100894,-0.0907094,-0.08449438,-0.08384114
-0.10095967,-0.09203984,-0.07949708,-0.08280867
-0.10113613,-0.0988394,-0.08508049,-0.08589726
-0.10131767,-0.10272614,-0.07902042,-0.08494341
-0.1012581,-0.09714194,-0.07019542,-0.07944886
-0.09660102,-0.09742308,-0.06956711,-0.08955349
-0.09880883,-0.09558719,-0.06852479,-0.09566128
-0.09529977,-0.09326967,-0.08205266,-0.09834748
-0.09359641,-0.10015179,-0.08393428,-0.0880122
-0.09821992,-0.10160466,-0.08424536,-0.0882066
-0.09995049,-0.09637447,-0.08373747,-0.08879659
-0.09666871,-0.09701905,-0.08433902,-0.09466375
-0.09790474,-0.09407607,-0.0845812,-0.0951793
-0.09611369,-0.0963166,-0.08414724,-0.08799328
-0.09518945,-0.09174992,-0.08127335,-0.09199877
-0.09932238,-0.09978241,-0.07754193,-0.09304313
-0.10325159,-0.09717421,-0.07762274,-0.09403671
-0.10087149,-0.09497111,-0.08496534,-0.1002589
-0.08952328,-0.09573458,-0.08034553,-0.09377556
-0.09777492,-0.0953308,-0.07463705,-0.09171844
-0.09468907,-0.10306214,-0.08217943,-0.09232768
-0.09677294,-0.10280676,-0.07827161,-0.09018186
-0.09698495,-0.10292907,-0.08033687,-0.08620913
-0.09572444,-0.10597808,-0.07575052,-0.0884126
-0.09497911,-0.09794033,-0.08137049,-0.08890111
-0.09338697,-0.10288036,-0.08169656,-0.08890938
-0.09274373,-0.10647207,-0.08081529,-0.08785933
-0.101214,-0.10876983,-0.08489944,-0.08673203
-0.10426782,-0.10716661,-0.07722247,-0.0878968
-0.10437981,-0.11611108,-0.08111007,-0.09009546
-0.10696319,-0.10951518,-0.08321068,-0.08974539
-0.09901041,-0.09855372,-0.08281374,-0.08871949
-0.09700514,-0.10253806,-0.08356608,-0.08957243
-0.09425228,-0.10211533,-0.08197309,-0.0927158
-0.09249976,-0.11219178,-0.08117242,-0.09089833
-0.08303589,-0.1128015,-0.08183378,-0.09134387
-0.08629204,-0.10298032,-0.08609635,-0.09084589
-0.08679796,-0.09682829,-0.08368672,-0.0890213
-0.09290135,-0.09115618,-0.0797967,-0.08736036
-0.09078236,-0.09417275,-0.09237482,-0.08809568
-0.09301654,-0.09706681,-0.08870208,-0.09428173
-0.08932113,-0.09842212,-0.09078448,-0.09052131
-0.09435022,-0.10256499,-0.09413816,-0.08841825
-0.09161118,-0.10363286,-0.10095441,-0.09165918
-0.08803992,-0.09858409,-0.09635291,-0.08791739
-0.08655042,-0.10033599,-0.10063676,-0.08762776
-0.08828712,-0.11758424,-0.09337077,-0.09067103
-0.08877925,-0.10637785,-0.09560806,-0.09178493
-0.08818136,-0.10888968,-0.10547605,-0.09018654
-0.09012271,-0.1208952,-0.10192901,-0.08821223
-0.09134305,-0.11114976,-0.10271905,-0.0928634
-0.09851603,-0.09925968,-0.1014135,-0.08742565
-0.09228057,-0.09692347,-0.09958178,-0.08710844
-0.09546224,-0.09541775,-0.10264435,-0.08326845
-0.09760118,-0.09486084,-0.09416117,-0.07516726
-0.09806253,-0.09907449,-0.09691769,-0.07182445
-0.09559862,-0.09692676,-0.09682228,-0.07859652
-0.09137025,-0.10110799,-0.09788654,-0.07763536
-0.09323945,-0.10456236,-0.10087314,-0.08608788
-0.0919132,-0.0969859,-0.09752516,-0.08621231
-0.09454728,-0.10409494,-0.09853512,-0.0871884
-0.09076969,-0.10168081,-0.09693541,-0.09116816
-0.0852763,-0.09387463,-0.10256991,-0.09025434
-0.08426395,-0.09580355,-0.10100507,-0.08117364
-0.07753683,-0.10251099,-0.09722643,-0.08656424
-0.07660046,-0.10982697,-0.084009,-0.08408454
-0.08203241,-0.10184926,-0.07349613,-0.08534449
-0.08233497,-0.11038697,-0.07619125,-0.08578341
-0.07086395,-0.10136216,-0.07806789,-0.08249158
-0.07276453,-0.10445394,-0.07424678,-0.08981772
-0.07918786,-0.10205291,-0.07811656,-0.0840696
-0.07745065,-0.09467702,-0.07773079,-0.07967089
-0.07338863,-0.09408066,-0.07847469,-0.08264307
-0.07748994,-0.09674229,-0.08012736,-0.07860053
-0.08098438,-0.09491317,-0.07890496,-0.08073386
-0.08339494,-0.10088784,-0.08285542,-0.08432374
-0.07588449,-0.10412326,-0.07801461,-0.08884227
-0.08460856,-0.10002867,-0.07953273,-0.08602888
-0.08194195,-0.11049081,-0.07919079,-0.08821491
-0.08212266,-0.10480659,-0.0803661,-0.07433039
-0.08487901,-0.09245925,-0.08784844,-0.07620291
-0.07623369,-0.09718471,-0.09867892,-0.0826972
-0.07411117,-0.09897707,-0.08272667,-0.08640192
-0.07501003,-0.09966949,-0.05721784,-0.08149754
-0.07972315,-0.08946306,-0.0897144,-0.07603248
-0.0820972,-0.09071318,-0.09012989,-0.07883469
-0.0827174,-0.08640703,-0.0835283,-0.08106128
-0.07887109,-0.08649717,-0.08356646,-0.0779625
-0.07775666,-0.08588748,-0.08493183,-0.08853111
-0.07595577,-0.08751452,-0.08094683,-0.09024858
-0.07893967,-0.08642633,-0.07661668,-0.08541953
-0.08250428,-0.08661887,-0.07018267,-0.08627882
-0.08225489,-0.08902518,-0.06990466,-0.09097868
-0.08235029,-0.088343,-0.07082499,-0.09314094
-0.08783302,-0.08672158,-0.08037902,-0.08902839
-0.08972767,-0.08297392,-0.08079613,-0.08974184
-0.08330964,-0.0864121,-0.08343875,-0.07910907
-0.07174025,-0.08364717,-0.08368754,-0.08753671
-0.07395642,-0.08715831,-0.08148516,-0.08732093
-0.07793266,-0.09071847,-0.06826394,-0.08811214
-0.08185405,-0.09219856,-0.06594215,-0.08897101
-0.07684766,-0.09084397,-0.07426895,-0.0885173
-0.08058311,-0.09055928,-0.08070587,-0.08848437
-0.078515,-0.09280798,-0.08513861,-0.08254623
-0.07567498,-0.08822712,-0.08197705,-0.08233912
-0.08287098,-0.0918154,-0.0840816,-0.08621758
-0.0799729,-0.09388322,-0.07726846,-0.08966071
-0.07710853,-0.09151499,-0.070292,-0.09147237
-0.13499723,-0.09363427,-0.07788862,-0.09174537
-0.13795014,-0.10050379,-0.08434603,-0.08512261
-0.13381751,-0.0983567,-0.08456694,-0.08791034
-0.1273842,-0.10024293,-0.08687841,-0.08890017
-0.12139433,-0.0954446,-0.08886801,-0.08848658
-0.11110518,-0.0951582,-0.08938514,-0.08854368
-0.10718513,-0.09371309,-0.08755593,-0.08751624
-0.09737193,-0.09325521,-0.08549754,-0.08635463
-0.09129471,-0.06421556,-0.08511739,-0.08803041
-0.0880016,-0.04491675,-0.09274754,-0.09248634
-0.08024003,-0.04645419,-0.10184216,-0.08485002
-0.08350034,-0.05804171,-0.10409804,-0.0878037
-0.07885907,-0.05362432,-0.09982148,-0.08484414
-0.07762499,-0.04243128,-0.09801722,-0.08642593
-0.06872059,-0.06689877,-0.09880108,-0.08098213
-0.06505031,-0.07563335,-0.10118602,-0.08508714
-0.07608628,-0.07996098,-0.09343933,-0.0759621
-0.08309314,-0.06895909,-0.08214367,-0.0849084
-0.08257352,-0.06297512,-0.08539528,-0.08305328
-0.08522695,-0.05853605,-0.08361141,-0.08857191
-0.09308638,-0.0499206,-0.08056512,-0.08751061
-0.10319992,-0.05644732,-0.07525903,-0.09432195
-0.10605066,-0.04607621,-0.07625861,-0.09042589
-0.11199243,-0.04878244,-0.07416131,-0.0922998
-0.10854601,-0.04764432,-0.07367745,-0.09034266
-0.11756304,-0.04058761,-0.07675442,-0.08536956
-0.11121774,-0.04190173,-0.0760048,-0.0858733
-0.11475039,-0.05268192,-0.0790979,-0.08750359
-0.11582278,-0.06585918,-0.08920542,-0.0758505
-0.11318602,-0.08212423,-0.08592405,-0.06103224
-0.11817942,-0.08402326,-0.07672756,-0.06184572
-0.11793695,-0.07733949,-0.07229662,-0.06387345
-0.12151358,-0.07626826,-0.07106799,-0.06899564
-0.12143813,-0.07163518,-0.07222465,-0.06107887
-0.11569129,-0.07144481,-0.07652241,-0.05966028
-0.08359482,-0.07368157,-0.07559783,-0.05939423
-0.08879554,-0.07510158,-0.07309458,-0.05634709
-0.08035163,-0.0739566,-0.11037705,-0.05644041
-0.08513952,-0.07420421,-0.11419853,-0.06210701
-0.09031175,-0.06496363,-0.10997824,-0.06871323
-0.08447681,-0.05785386,-0.10967771,-0.07281762
-0.08333174,-0.03945233,-0.12079781,-0.07411197
-0.088401,-0.04297365,-0.10392515,-0.07448432
-0.09156982,-0.07265582,-0.10322134,-0.06877235
