Cross Lochs,Restored 2006,Restored 2015,Erosion
0.70405543,0.49948287,0.59816527,0.6549142
0.7373935,0.49270505,0.57721472,0.66292173
0.70124209,0.51604086,0.57793516,0.6629895
0.67583275,0.50092661,0.59110695,0.66027552
0.65852129,0.4997136,0.59284961,0.66161495
0.59666246,0.49780601,0.59499091,0.64400291
0.58787066,0.49999949,0.58794355,0.63335514
0.58254212,0.48903596,0.59212464,0.65883213
0.58987236,0.50854158,0.57606333,0.63674033
0.58515841,0.53376973,0.58343899,0.62935549
0.58097756,0.51219457,0.58367348,0.6116429
0.57984585,0.4995279,0.59819883,0.62246728
0.58545226,0.49504396,0.57925904,0.64146322
0.54988378,0.48912567,0.60200691,0.67077893
0.50460339,0.49537626,0.66231906,0.66888338
0.48825541,0.49447426,0.72441036,0.67481077
0.50853628,0.49032608,0.67096883,0.65876031
0.53219724,0.49144337,0.62435693,0.6887114
0.51867956,0.48072502,0.61129332,0.71303642
0.49643451,0.48492727,0.6159454,0.69936866
0.46432447,0.39861736,0.59416711,0.70274979
0.49704364,0.37541431,0.58796471,0.69432259
0.52206612,0.47301283,0.5761891,0.67495787
0.48968872,0.48738945,0.59310913,0.67410403
0.5086711,0.48523501,0.58899885,0.64840364
0.4993374,0.46357468,0.58214289,0.65709907
0.5135603,0.46337959,0.57978284,0.67437392
0.50398618,0.44684562,0.5787822,0.66030753
0.48785403,0.45082447,0.58125222,0.65325689
0.52384782,0.45261231,0.59739435,0.64827281
0.52954394,0.46590754,0.59828746,0.671121
0.50185984,0.47155273,0.71782494,0.66971898
0.47188127,0.47849318,0.71369493,0.70639706
0.49597436,0.47179019,0.64414901,0.69158238
0.51697946,0.48136163,0.64580494,0.64191616
0.51534122,0.48664597,0.70868671,0.60563928
0.52013659,0.49643523,0.70982027,0.6219126
0.52732742,0.50634927,0.78151393,0.62791288
0.52155191,0.49690837,0.7306242,0.616611
0.52538705,0.49474883,0.65818107,0.62800115
0.52308315,0.47153616,0.61989903,0.6416809
0.53242517,0.49295533,0.34371784,0.62601441
0.52860278,0.49437961,0.31373894,0.61039227
0.51873249,0.51346034,0.30956051,0.61404413
0.53021514,0.51672071,0.24428576,0.60649037
0.51220828,0.50937116,0.29580277,0.61230689
0.53920674,0.50657344,0.3135176,0.63293958
0.53588039,0.51064104,0.51788497,0.6480068
0.5270862,0.50336236,0.5446766,0.6157406
0.49387401,0.50161678,0.52629685,0.61526704
0.51096123,0.50563419,0.49018583,0.61413932
0.49474454,0.51422036,0.52195692,0.59991252
0.50216496,0.54306126,0.63150382,0.60429943
0.50461596,0.52306873,0.61675209,0.61111122
0.51656032,0.53189576,0.60705447,0.60303825
0.51767385,0.52444631,0.68806887,0.61357582
0.52135199,0.56105381,0.56362104,0.61621159
0.50554633,0.54543465,0.61256057,0.62826014
0.51017761,0.54333854,0.59306395,0.58242142
0.5200752,0.51841134,0.53542292,0.57868862
0.51860291,0.50091851,0.54648376,0.58066672
0.52754885,0.49902904,0.59094232,0.56798339
0.51178086,0.50386804,0.57486165,0.55530816
0.52219808,0.50331444,0.4499706,0.55765396
0.47521627,0.50776899,0.44571716,0.55634451
0.48688838,0.51541632,0.47196224,0.55677235
0.51599097,0.5290783,0.47325024,0.59189636
0.53683448,0.51970071,0.50889069,0.58086008
0.544294,0.52649891,0.55584097,0.55248392
0.5323382,0.51000917,0.48446745,0.54034352
0.49973276,0.50780755,0.54246396,0.55919075
0.51349801,0.46885079,0.5529725,0.56797522
0.50075108,0.46300513,0.61245126,0.56611079
0.50230759,0.50791013,0.60052776,0.56953055
0.49246442,0.47242263,0.61103171,0.57219106
0.47750139,0.50198776,0.59757543,0.57335931
0.48083627,0.51603258,0.64667636,0.56717527
0.4806318,0.49712819,0.6578036,0.59496921
0.4866432,0.49502373,0.64813662,0.59776956
0.49445236,0.4782055,0.6799922,0.56764185
0.49797997,0.49157602,0.653359,0.56584162
0.49141261,0.503842,0.64822119,0.58221173
0.49213853,0.52284151,0.65415883,0.65583849
0.48098922,0.53037173,0.64561701,0.74940419
0.49136621,0.52231544,0.64513522,0.72820133
0.55964404,0.52788281,0.67382926,0.64626396
0.57468921,0.50083101,0.67062038,0.60763466
0.51325649,0.51201689,0.66658831,0.57450432
0.50322223,0.50585365,0.66237074,0.5764609
0.51099753,0.49310637,0.69706798,0.57686794
0.52762645,0.52012789,0.62119746,0.56693959
0.52144605,0.54941964,0.64410585,0.57025796
0.50282478,0.55647665,0.60726428,0.57873839
0.54014158,0.56701255,0.61462092,0.56891841
0.56618708,0.57126117,0.63913995,0.58838332
0.56320983,0.56333411,0.65530938,0.59950715
0.58741456,0.55828714,0.60433054,0.60601383
0.59741819,0.54247129,0.58421522,0.59793299
0.61088926,0.53307348,0.30371934,0.58491516
0.67273134,0.53327107,0.40630764,0.60094339
0.73569256,0.52856994,0.49391118,0.60456473
0.73945755,0.53304356,0.27896017,0.61032897
0.68364924,0.55518413,0.46312031,0.63775909
0.64551038,0.53722596,0.45403826,0.59535831
0.65348667,0.5393641,0.41301441,0.57272828
0.65673631,0.55202818,0.24570747,0.5626533
0.62715268,0.54188269,0.39825359,0.58147484
0.64222336,0.56216824,0.49340788,0.6164276
0.63043439,0.57480377,0.46527821,0.62368655
0.67945677,0.58709651,0.41273341,0.61914152
0.66897607,0.59097964,0.59239364,0.57586026
0.65433681,0.58363241,0.67083865,0.5678035
0.68487412,0.58259416,0.7135067,0.58068466
0.6557585,0.57090682,0.38536933,0.62765658
0.64111161,0.52009416,0.30499908,0.63953382
0.61424911,0.50393152,0.62781787,0.63356304
0.62475336,0.55110854,0.76657945,0.59850848
0.61313665,0.57531595,0.66568261,0.57806259
0.59456736,0.5778318,0.64919674,0.62497586
0.60840875,0.59370899,0.65529221,0.56959879
0.60552967,0.64506978,0.63132298,0.55929488
0.57450455,0.67688435,0.61525548,0.56008774
0.58446592,0.66637224,0.5675289,0.56381464
0.5883404,0.63492054,0.55470085,0.56340688
0.55408037,0.60742503,0.66178775,0.58930582
0.56878954,0.60347188,0.60953695,0.65112579
0.56087732,0.57217151,0.49089485,0.66972709
0.55610073,0.58464617,0.55329317,0.59261012
0.54360092,0.57070071,0.54810929,0.56399548
0.56224239,0.57281083,0.49295205,0.5604955
0.5664537,0.55719388,0.71886694,0.55968499
0.6160571,0.55534458,0.7250827,0.55249476
0.69564027,0.53649092,0.70345587,0.57835752
0.82266885,0.534365,0.71289283,0.57714546
0.79156625,0.56372643,0.75284803,0.58490801
0.70493531,0.59645307,0.7020542,0.57291502
0.61573929,0.56908983,0.67382878,0.57797778
0.63966799,0.55141836,0.71901435,0.60810363
0.61163574,0.55930632,0.75165069,0.61014426
0.59252703,0.55913627,0.70875084,0.62872332
0.5894528,0.54686654,0.68092847,0.62144941
0.58335173,0.53271013,0.74054432,0.64624333
0.61377311,0.61257172,0.71489447,0.65586585
0.75543737,0.69024211,0.71436661,0.61957967
0.59487265,0.65991837,0.68935913,0.5863812
0.13729367,0.62912399,0.61673594,0.5591923
0.04262512,0.62901407,0.64704806,0.54459196
0.0181639,0.6531359,0.71758538,0.58195359
0.01074667,0.65455276,0.67725998,0.59230721
0.01823039,0.66623181,0.65908533,0.57251602
0.01627766,0.67791837,0.69747931,0.58296221
0.02875258,0.78402817,0.70073014,0.61397159
0.0642649,0.86600071,0.72036332,0.65462446
0.07259398,0.84971333,0.72535354,0.64463323
0.08262956,0.8374806,0.72258073,0.62387526
0.09693162,0.89120102,0.7258296,0.63054287
0.10446807,0.866786,0.71841621,0.61766672
0.12426896,0.86428022,0.68696284,0.61352926
