Cross Lochs,Restored 2006,Restored 2015,Erosion
1.29225576,0.61591321,0.88168222,0.68133914
1.10882211,0.54461378,0.77204835,0.64996332
1.0717231,0.50792789,0.63749927,0.66785246
1.01454651,0.49693295,0.55403847,0.68744344
0.78433001,0.62371868,0.31446883,0.64664716
0.86202097,0.67104971,0.42923698,0.63217348
0.915097,0.75895363,0.60681868,0.69885319
0.96219862,0.86075687,0.85367393,0.71693558
0.9578011,0.88023049,0.90895891,0.71502614
0.85102683,0.94382209,0.93922466,0.74890482
0.81982863,0.89775032,0.93526775,0.75349468
0.91265863,0.8413443,0.91924304,0.74732774
0.88946694,0.73765796,0.85857534,0.74118465
0.87722778,0.73804671,0.84976763,0.74976617
0.83392978,1.01293838,0.79743642,0.62945622
0.81345558,1.10633564,0.76105237,0.637353
0.77992386,1.07774687,0.77901524,0.65960258
0.71622324,1.11268401,0.72854394,0.69835144
0.68326426,1.08415413,0.71826184,0.72354072
0.66175342,1.07292938,0.67466277,0.70534974
0.61260289,1.06854045,0.71703833,0.6911239
0.59050286,1.08777046,0.75548583,0.74411482
0.58716667,1.09013307,0.75896996,0.75018847
0.61314166,1.09037018,0.76328474,0.66940433
0.66316324,1.08887303,0.75523531,0.69353884
0.77875012,1.14130616,0.74509376,0.78536874
0.77875012,1.16515648,0.74801493,0.80066723
0.77042747,1.20147121,0.77593565,0.76186681
0.72512901,1.16793036,0.73327315,0.82141572
0.91627437,1.10462523,0.75193185,0.81826639
0.93101549,1.01703048,0.76892912,0.8190496
0.91800904,1.09505653,0.76376605,0.86591172
0.94992572,1.14187443,0.80142999,0.88468027
1.02854502,1.10402751,0.78674024,0.88133216
1.0842675,1.0625962,0.78806591,0.89646977
1.10361111,1.12033856,0.80216962,0.88196611
1.07036471,1.16593099,0.80670202,0.82541817
1.0440526,1.20006275,0.741404,0.76051462
1.07454002,1.17855573,0.70085496,0.73405749
1.04590547,1.10155797,0.71855634,0.72758067
1.1675595,1.18527246,0.78420979,0.73337489
1.15864277,1.208601,0.81801337,0.76302058
1.10523033,1.24231708,0.79058117,0.81693774
1.10163605,1.15438926,0.77242213,0.80998045
1.14608514,1.13346231,0.7915082,0.79519844
